[Codys FC2 Universe],,,,,,,,,,
PLAYER,MSU,DL,Naquan Jones,So,72,285,4,,,
PLAYER,MSU,DL,Jack Camper,Fr,72,285,3,,,
PLAYER,MSU,OL,Cole Chewins,Jr,73,295,5,,,
PLAYER,MSU,OL,Matt Carrick,Fr,73,295,3,,,
PLAYER,MSU,OL,Matt Allen,So,73,295,4,,,
PLAYER,MSU,RB,Elijah Collins,Fr,68,220,3,,,
PLAYER,MSU,LB,Noah Harvey,Fr,71,235,4,,,
PLAYER,MSU,S,Jack Mandryk,Fr,70,195,3,,,
PLAYER,MSU,LB,Chase Kline,Fr,71,235,4,,,
PLAYER,MSU,RB,Connor Heyward,So,68,220,4,,,
PLAYER,MSU,LB,Antjuan Simmons,So,71,235,4,,,
PLAYER,MSU,OL,Tyler Higby,Jr,73,295,5,,,
PLAYER,MSU,LB,Byron Bullough,Sr,71,235,5,,,
PLAYER,MSU,RB,Weston Bridges,Fr,68,220,3,,,
PLAYER,MSU,QB,Theo Day,Fr,74,215,4,,,
PLAYER,MSU,TE,Trenton Gillison,Fr,72,240,4,,,
PLAYER,MSU,QB,Rocky Lombardi,Fr,74,215,4,,,
PLAYER,MSU,K,Matt Coghlin,So,67,180,4,,,
PLAYER,MSU,LB,Edward Warinner,Fr,71,235,3,,,
PLAYER,MSU,OL,Blake Bueter,Fr,73,295,3,,,
PLAYER,MSU,OL,Luke Campbell,So,73,295,4,,,
PLAYER,MSU,WR,C.J. Hayes,Fr,74,205,3,,,
PLAYER,MSU,OL,A.J. Arcuri,So,73,295,3,,,
PLAYER,MSU,DL,Gerald Owens,Sr,72,285,5,,,
PLAYER,MSU,OL,Kevin Jarvis,So,73,295,4,,,
PLAYER,MSU,LB,Brandon Randle,So,71,235,4,,,
PLAYER,MSU,WR,Cam Chambers,So,74,205,4,,,
PLAYER,MSU,OL,Jordan Reid,So,73,295,4,,,
PLAYER,MSU,OL,David Beedle,Sr,73,295,5,,,
PLAYER,MSU,WR,Felton Davis,Sr,74,205,5,,,
PLAYER,MSU,S,Khari Willis,Sr,70,195,5,,,
PLAYER,MSU,CB,Josiah Scott,So,69,200,4,,,
PLAYER,MSU,TE,Matt Sokol,Sr,72,240,5,,,
PLAYER,MSU,CB,Kalon Gervin,Fr,69,200,4,,,
PLAYER,MSU,WR,Brandon Sowards,Sr,74,205,4,,,
PLAYER,MSU,DL,Zach Slade,Fr,72,285,3,,,
PLAYER,MSU,TE,Matt Dotson,So,72,240,4,,,
PLAYER,MSU,RB,Collin Lucas,Sr,68,220,5,,,
PLAYER,MSU,WR,Darrell Stewart,Jr,74,205,5,,,
PLAYER,MSU,WR,Laress Nelson,So,74,205,3,,,
PLAYER,MSU,CB,Justin Layne,Jr,69,200,5,,,
PLAYER,MSU,LB,Tyriq Thompson,Jr,71,235,5,,,
PLAYER,MSU,K,William Przystup,Fr,67,180,3,,,
PLAYER,MSU,RB,Max Rosenthal,Fr,68,220,3,,,
PLAYER,MSU,QB,Brian Lewerke,Jr,74,215,5,,,
PLAYER,MSU,WR,Cody White,So,74,205,4,,,
PLAYER,MINN,S,Josh Aune,Fr,70,195,3,,,
PLAYER,MINN,OL,JohnMichael Schmitz,Fr,73,295,3,,,
PLAYER,MINN,S,Antoine Winfield,So,70,195,4,,,
PLAYER,MINN,LB,Bailey Schoenfelder,So,71,235,3,,,
PLAYER,MINN,S,Calvin Swenson,So,70,195,3,,,
PLAYER,MINN,WR,Jornell Manns,Fr,74,205,3,,,
PLAYER,MINN,DL,Jamaal Teague,Fr,72,285,3,,,
PLAYER,MINN,TE,Bryce Witham,Jr,72,240,4,,,
PLAYER,MINN,DL,Boye Mafe,Fr,72,285,3,,,
PLAYER,MINN,WR,Erik Gibson,Fr,74,205,3,,,
PLAYER,MINN,DL,Sam Renner,Jr,72,285,4,,,
PLAYER,MINN,CB,Justus Harris,So,69,200,3,,,
PLAYER,MINN,TE,Ko Kieft,So,72,240,3,,,
PLAYER,MINN,RB,Nolan Edmonds,Fr,68,220,3,,,
PLAYER,MINN,CB,Coney Durr,Jr,69,200,4,,,
PLAYER,MINN,CB,Antonio Shenault,Sr,69,200,4,,,
PLAYER,MINN,LB,Thomas Rush,Fr,71,235,3,,,
PLAYER,MINN,RB,Bryce Williams,Fr,68,220,3,,,
PLAYER,MINN,DL,Winston DeLatiboudere,Jr,72,285,4,,,
PLAYER,MINN,WR,Tyler Johnson,Jr,74,205,5,,,
PLAYER,MINN,LB,Julian Huff,Sr,71,235,4,,,
PLAYER,MINN,DL,Tai'yon Devers,Jr,72,285,4,,,
PLAYER,MINN,OL,Kyle Sassack,Fr,73,295,3,,,
PLAYER,MINN,LB,Thomas Barber,Jr,71,235,5,,,
PLAYER,MINN,WR,Phillip Howard,So,74,205,3,,,
PLAYER,MINN,K,Emmit Carpenter,Sr,67,180,5,,,
PLAYER,MINN,CB,Terell Smith,Fr,69,200,3,,,
PLAYER,MINN,DL,Gary Moore,Sr,72,285,4,,,
PLAYER,MINN,OL,Blaise Andries,Fr,73,295,3,,,
PLAYER,MINN,LB,Braelen Oliver,Fr,71,235,3,,,
PLAYER,MINN,OL,Quinn Oseland,Jr,73,295,4,,,
PLAYER,MINN,OL,Sam Schlueter,So,73,295,3,,,
PLAYER,MINN,K,Jacob Herbers,Jr,67,180,4,,,
PLAYER,MINN,QB,Tanner Morgan,Fr,74,215,3,,,
PLAYER,MINN,QB,Zack Annexstad,Fr,74,215,3,,,
PLAYER,MINN,LB,Kamal Martin,Jr,71,235,4,,,
PLAYER,MINN,DL,Alex Reigelsperger,Fr,72,285,3,,,
PLAYER,MINN,LB,Mariano Sori-Martin,Fr,71,235,3,,,
PLAYER,MINN,OL,Curtis Dunlap,Fr,73,295,3,,,
PLAYER,MINN,S,Jordan Howden,Fr,70,195,3,,,
PLAYER,MINN,OL,Nathan Boe,Fr,73,295,3,,,
PLAYER,MINN,DL,O.J. Smith,Jr,72,285,4,,,
PLAYER,MINN,OL,Daniel Faalele,Fr,73,295,3,,,
PLAYER,MINN,RB,Mohamed Ibrahim,Fr,68,220,3,,,
PLAYER,MINN,OL,Donnell Greene,Sr,73,295,5,,,
PLAYER,MINN,WR,Rashod Bateman,Fr,74,205,3,,,
PLAYER,MINN,OL,Bronson Dovich,Jr,73,295,4,,,
PLAYER,MINN,DL,Esezi Otomewo,Fr,72,285,3,,,
PLAYER,MINN,OL,Conner Olson,So,73,295,3,,,
PLAYER,MINN,LB,Blake Cashman,Sr,71,235,4,,,
PLAYER,MINN,TE,Brevyn Spann-Ford,Fr,72,240,3,,,
PLAYER,MINN,OL,Jason Dickson,Jr,73,295,4,,,
PLAYER,MINN,S,Chris Williamson,Jr,70,195,4,,,
PLAYER,MINN,OL,Jared Weyler,Sr,73,295,4,,,
PLAYER,MINN,WR,Chris Autman-Bell,Fr,74,205,3,,,
PLAYER,MINN,CB,Kiondre Thomas,So,69,200,3,,,
PLAYER,MINN,WR,Seth Green,So,74,205,3,,,
PLAYER,MINN,CB,Rey Estes,Fr,69,200,3,,,
PLAYER,MINN,RB,Shannon Brooks,Sr,68,220,5,,,
PLAYER,MINN,CB,C.J. Smith,Fr,69,200,3,,,
PLAYER,MINN,S,Jacob Huff,Sr,70,195,4,,,
PLAYER,MINN,OL,Austin Beier,Fr,73,295,3,,,
PLAYER,MINN,TE,Jake Paulson,Fr,72,240,3,,,
PLAYER,MINN,DL,Carter Coughlin,Jr,72,285,5,,,
PLAYER,MINN,K,John Mack,So,67,180,3,,,
PLAYER,MINN,RB,Rodney Smith,Sr,68,220,5,,,
PLAYER,MINN,WR,Demetrius Douglas,Fr,74,205,3,,,
PLAYER,MINN,DL,Royal Silver,Jr,72,285,4,,,
PLAYER,MINN,S,Benny Sapp,Fr,70,195,3,,,
PLAYER,MSST,OL,Stewart Reese,So,73,295,4,,,
PLAYER,MSST,OL,Dareuan Parker,So,73,295,4,,,
PLAYER,MSST,OL,Darryl Williams,Jr,73,295,5,,,
PLAYER,MSST,S,Landon Guidry,Fr,70,195,3,,,
PLAYER,MSST,WR,Osirus Mitchell,So,74,205,4,,,
PLAYER,MSST,CB,Korey Charles,So,69,200,4,,,
PLAYER,MSST,CB,Jaylon Reed,Fr,69,200,3,,,
PLAYER,MSST,CB,Tyler Williams,Fr,69,200,4,,,
PLAYER,MSST,QB,Keytaon Thompson,So,74,215,4,,,
PLAYER,MSST,DL,Montez Sweat,Sr,72,285,5,,,
PLAYER,MSST,DL,Cory Thomas,Sr,72,285,5,,,
PLAYER,MSST,LB,Tyler Dunning,Fr,71,235,3,,,
PLAYER,MSST,OL,Kwatrivous Johnson,Fr,73,295,4,,,
PLAYER,MSST,DL,Tre Brown,Sr,72,285,5,,,
PLAYER,MSST,RB,Aeris Williams,Sr,68,220,5,,,
PLAYER,MSST,CB,Maurice Smitherman,Jr,69,200,5,,,
PLAYER,MSST,OL,Blake Mitchell,So,73,295,4,,,
PLAYER,MSST,S,Johnathan Abram,Sr,70,195,5,,,
PLAYER,MSST,WR,Malik Dear,Jr,74,205,5,,,
PLAYER,MSST,RB,Kylin Hill,So,68,220,4,,,
PLAYER,MSST,S,Marcus Murphy,Fr,70,195,3,,,
PLAYER,MSST,S,Mark McLaurin,Sr,70,195,5,,,
PLAYER,MSST,TE,Farrod Green,Jr,72,240,5,,,
PLAYER,MSST,DL,Kobe Jones,So,72,285,4,,,
PLAYER,MSST,S,C.J. Morgan,So,70,195,4,,,
PLAYER,MSST,OL,Tommy Champion,Jr,73,295,5,,,
PLAYER,MSST,OL,Greg Eiland,So,73,295,4,,,
PLAYER,MSST,DL,Jeffrey Simmons,Jr,72,285,6,,,
PLAYER,MSST,LB,Sh'Mar Kilby-Lane,Jr,71,235,4,,,
PLAYER,MSST,DL,Gerri Green,Sr,72,285,5,,,
PLAYER,MSST,LB,Erroll Thompson,So,71,235,4,,,
PLAYER,MSST,WR,Deddrick Thomas,Jr,74,205,5,,,
PLAYER,MSST,WR,Jesse Jackson,Sr,74,205,5,,,
PLAYER,MSST,QB,Jalen Mayden,Fr,74,215,4,,,
PLAYER,MSST,DL,Chauncey Rivers,Jr,72,285,5,,,
PLAYER,MSST,LB,Leo Lewis,Jr,71,235,5,,,
PLAYER,MSST,DL,Lee Autry,Jr,72,285,5,,,
PLAYER,MSST,LB,Willie Gay,So,71,235,4,,,
PLAYER,MSST,TE,Georquarius Spivey,Fr,72,240,3,,,
PLAYER,MSST,TE,Dontea Jones,So,72,240,3,,,
PLAYER,MSST,CB,Cameron Dantzler,So,69,200,4,,,
PLAYER,MSST,CB,Esaias Furdge,Fr,69,200,3,,,
PLAYER,MSST,DL,Jaden Crumedy,Fr,72,285,4,,,
PLAYER,MSST,CB,Jamal Peters,Sr,69,200,5,,,
PLAYER,MSST,WR,Keith Mixon,Jr,74,205,5,,,
PLAYER,MSST,WR,Stephen Guidry,Jr,74,205,5,,,
PLAYER,MSST,K,Tucker Day,So,67,180,3,,,
PLAYER,MSST,DL,Braxton Hoyett,Sr,72,285,5,,,
PLAYER,MSST,TE,Justin Johnson,Sr,72,240,5,,,
PLAYER,MSST,LB,Aaron Brule,Fr,71,235,3,,,
PLAYER,MSST,S,Jaquarius Landrews,Jr,70,195,4,,,
PLAYER,MSST,OL,Michael Story,Jr,73,295,5,,,
PLAYER,MSST,DL,Fabien Lovett,Fr,72,285,3,,,
PLAYER,MSST,OL,Tyre Phillips,Jr,73,295,5,,,
PLAYER,MSST,OL,Evans Wilkerson,Jr,73,295,5,,,
PLAYER,MSST,LB,Tim Washington,Jr,71,235,5,,,
PLAYER,MSST,WR,Devonta Jason,Fr,74,205,4,,,
PLAYER,MSST,OL,Elgton Jenkins,Sr,73,295,5,,,
PLAYER,MSST,RB,Dontavian Lee,Sr,68,220,5,,,
PLAYER,MSST,RB,Nick Gibson,Jr,68,220,5,,,
PLAYER,MSST,S,Chris Rayford,Sr,70,195,5,,,
PLAYER,MSST,S,Brian Cole,Jr,70,195,5,,,
PLAYER,MSST,WR,Jamal Couch,Jr,74,205,5,,,
PLAYER,MSST,OL,Deion Calhoun,Sr,73,295,5,,,
PLAYER,MSST,WR,Austin Williams,Fr,74,205,4,,,
PLAYER,MSST,K,Jace Christmann,So,67,180,4,,,
PLAYER,MSST,DL,Marquiss Spencer,Jr,72,285,5,,,
PLAYER,MSST,DL,Fletcher Adams,Jr,72,285,5,,,
PLAYER,MSST,QB,Nick Fitzgerald,Sr,74,215,5,,,
PLAYER,MIZ,LB,Brandon Lee,Sr,71,235,5,,,
PLAYER,MIZ,CB,Jarvis Ware,Fr,69,200,2,,,
PLAYER,MIZ,CB,Tyrone Collins,Fr,69,200,2,,,
PLAYER,MIZ,S,Jordan Ulmer,So,70,195,2,,,
PLAYER,MIZ,S,Joshuah Bledsoe,So,70,195,2,,,
PLAYER,MIZ,DL,Chris Turner,So,72,285,3,,,
PLAYER,MIZ,S,Tyree Gillespie,So,70,195,2,,,
PLAYER,MIZ,CB,Terry Petry,Fr,69,200,2,,,
PLAYER,MIZ,QB,Taylor Powell,Fr,74,215,3,,,
PLAYER,MIZ,QB,Drew Lock,Sr,74,215,5,,,
PLAYER,MIZ,DL,Walter Palmore,Sr,72,285,4,,,
PLAYER,MIZ,OL,Case Cook,Fr,73,295,3,,,
PLAYER,MIZ,LB,Nick Bolton,Fr,71,235,3,,,
PLAYER,MIZ,LB,Cale Garrett,Jr,71,235,5,,,
PLAYER,MIZ,CB,Finis Stribling,Sr,69,200,3,,,
PLAYER,MIZ,LB,Tavon Ross,Sr,71,235,4,,,
PLAYER,MIZ,DL,Franklin Agbasimere,Jr,72,285,3,,,
PLAYER,MIZ,RB,Larry Rountree,So,68,220,4,,,
PLAYER,MIZ,DL,Tre Williams,So,72,285,3,,,
PLAYER,MIZ,RB,Dawson Downing,So,68,220,2,,,
PLAYER,MIZ,LB,Jacob Drumpf,Jr,71,235,4,,,
PLAYER,MIZ,DL,Jordan Elliott,So,72,285,3,,,
PLAYER,MIZ,WR,Alex Ofodile,Jr,74,205,4,,,
PLAYER,MIZ,OL,Kevin Pendleton,Sr,73,295,5,,,
PLAYER,MIZ,OL,Paul Adams,Sr,73,295,5,,,
PLAYER,MIZ,OL,Hyrin White,Fr,73,295,3,,,
PLAYER,MIZ,OL,Larry Borom,Fr,73,295,3,,,
PLAYER,MIZ,RB,Damarea Crockett,Jr,68,220,5,,,
PLAYER,MIZ,TE,Daniel Parker,Fr,72,240,2,,,
PLAYER,MIZ,RB,Tyler Badie,Fr,68,220,2,,,
PLAYER,MIZ,OL,Jonah Dubinski,Jr,73,295,4,,,
PLAYER,MIZ,WR,Johnathon Johnson,Jr,74,205,5,,,
PLAYER,MIZ,DL,Akial Byers,So,72,285,3,,,
PLAYER,MIZ,WR,Khmari Thompson,Fr,74,205,3,,,
PLAYER,MIZ,LB,Noah Robinson,Sr,71,235,4,,,
PLAYER,MIZ,CB,Adam Sparks,So,69,200,3,,,
PLAYER,MIZ,LB,Chad Bailey,Fr,71,235,2,,,
PLAYER,MIZ,S,Khalil Oliver,Jr,70,195,4,,,
PLAYER,MIZ,QB,Micah Wilson,So,74,215,3,,,
PLAYER,MIZ,K,Tucker McCann,Jr,67,180,5,,,
PLAYER,MIZ,DL,Antar Thompson,So,72,285,3,,,
PLAYER,MIZ,QB,Lindsey Scott,So,74,215,3,,,
PLAYER,MIZ,OL,Samson Bailey,Sr,73,295,4,,,
PLAYER,MIZ,LB,Terez Hall,Sr,71,235,5,,,
PLAYER,MIZ,OL,Tre'Vour Wallace-Simms,Jr,73,295,5,,,
PLAYER,MIZ,DL,Markell Utsey,Jr,72,285,4,,,
PLAYER,MIZ,OL,Yasir Durant,Jr,73,295,4,,,
PLAYER,MIZ,OL,Trystan C.,So,73,295,4,,,
PLAYER,MIZ,LB,Ronnell Perkins,Jr,71,235,4,,,
PLAYER,MIZ,LB,Aubrey Miller,So,71,235,3,,,
PLAYER,MIZ,CB,Chris Mills,Fr,69,200,2,,,
PLAYER,MIZ,LB,Jamal Brooks,So,71,235,3,,,
PLAYER,MIZ,WR,Kam Scott,Fr,74,205,3,,,
PLAYER,MIZ,DL,Kobie Whiteside,So,72,285,3,,,
PLAYER,MIZ,K,Corey Fatony,Sr,67,180,5,,,
PLAYER,MIZ,CB,Christian Holmes,So,69,200,2,,,
PLAYER,MIZ,TE,Brendan Scales,So,72,240,2,,,
PLAYER,MIZ,WR,Jalen Knox,Fr,74,205,3,,,
PLAYER,MIZ,DL,Terry Beckner,Sr,72,285,5,,,
PLAYER,MIZ,WR,Nate Brown,Sr,74,205,5,,,
PLAYER,MIZ,CB,DeMarkus Acy,Jr,69,200,4,,,
PLAYER,MIZ,WR,Emanuel Hall,Sr,74,205,5,,,
PLAYER,MIZ,TE,Kendall Blanton,Sr,72,240,5,,,
PLAYER,MIZ,S,Cam Hilton,Sr,70,195,5,,,
PLAYER,MIZ,WR,Richaud Floyd,Jr,74,205,4,,,
PLAYER,MIZ,DL,Nate Anderson,Sr,72,285,4,,,
PLAYER,MIZ,TE,Albert Okwuegbunam,So,72,240,4,,,
PLAYER,MIZ,WR,Harry Ballard,So,74,205,2,,,
PLAYER,MIZ,WR,Dominic Gicinto,Fr,74,205,3,,,
PLAYER,MIZ,QB,Kelly Bryant,JR,75,225,6,,,
PLAYER,NAVY,OL,Adam A,Sr,73,295,3,,,
PLAYER,NAVY,OL,David Forney,Jr,73,295,3,,,
PLAYER,NAVY,S,Sean Williams,Sr,70,195,5,,,
PLAYER,NAVY,WR,Taylor Jackson,Sr,74,205,3,,,
PLAYER,NAVY,RB,Tazh Maloy,Jr,68,220,3,,,
PLAYER,NAVY,CB,John Gillis,Sr,69,200,3,,,
PLAYER,NAVY,RB,Myles Fells,So,68,220,2,,,
PLAYER,NAVY,CB,Elijah Jones,Sr,69,200,3,,,
PLAYER,NAVY,DL,Joshua Van,So,72,285,2,,,
PLAYER,NAVY,DL,Jackson Pittman,So,72,285,3,,,
PLAYER,NAVY,S,Camren Taylor,Fr,70,195,2,,,
PLAYER,NAVY,K,Bennett Moehring,Sr,67,180,4,,,
PLAYER,NAVY,DL,Alema Kapoi,So,72,285,2,,,
PLAYER,NAVY,DL,Vic Thomas,So,72,285,2,,,
PLAYER,NAVY,RB,Anthony Gargiulo,Jr,68,220,4,,,
PLAYER,NAVY,LB,Dallas Jeanty,So,71,235,2,,,
PLAYER,NAVY,CB,Micah Farrar,So,69,200,2,,,
PLAYER,NAVY,OL,Elijah Lugo,So,73,295,2,,,
PLAYER,NAVY,LB,Hudson Sullivan,Sr,71,235,4,,,
PLAYER,NAVY,RB,Ahmir Lee,So,68,220,2,,,
PLAYER,NAVY,LB,Jacob Gregory,So,71,235,2,,,
PLAYER,NAVY,WR,OJ Davis,Jr,74,205,3,,,
PLAYER,NAVY,WR,Brendan Mitchell,Fr,74,205,2,,,
PLAYER,NAVY,RB,Josh Johnson,Fr,68,220,2,,,
PLAYER,NAVY,S,Juan Hailey,Sr,70,195,3,,,
PLAYER,NAVY,K,Owen White,Jr,67,180,3,,,
PLAYER,NAVY,DL,Dave Tolentino,Jr,72,285,3,,,
PLAYER,NAVY,LB,Conner Dorris,Sr,71,235,3,,,
PLAYER,NAVY,LB,John Kelly,Fr,71,235,2,,,
PLAYER,NAVY,OL,Nick Novak,So,73,295,2,,,
PLAYER,NAVY,OL,Ford Higgins,Jr,73,295,4,,,
PLAYER,NAVY,LB,Nizaire Cromartie,Jr,71,235,4,,,
PLAYER,NAVY,OL,Chris Gesell,Sr,73,295,4,,,
PLAYER,NAVY,RB,Tre Walker,Sr,68,220,3,,,
PLAYER,NAVY,OL,Kendel Wright,Jr,73,295,3,,,
PLAYER,NAVY,DL,Jackson Perkins,Fr,72,285,2,,,
PLAYER,NAVY,DL,Jarvis Polu,Jr,72,285,4,,,
PLAYER,NAVY,WR,Zach Abey,Sr,74,205,4,,,
PLAYER,NAVY,DL,Anthony Villalobos,Jr,72,285,3,,,
PLAYER,NAVY,DL,Will Andersen,Fr,72,285,2,,,
PLAYER,NAVY,CB,Khaylan Williams,Sr,69,200,3,,,
PLAYER,NAVY,WR,Mychal Cooper,Fr,74,205,2,,,
PLAYER,NAVY,CB,Jarid Ryan,Sr,69,200,3,,,
PLAYER,NAVY,LB,Pepe Tanuvasa,So,71,235,2,,,
PLAYER,NAVY,S,Jacob Springer,So,70,195,3,,,
PLAYER,NAVY,WR,Michael Onuoha,So,74,205,2,,,
PLAYER,NAVY,RB,Nelson Smith,So,68,220,3,,,
PLAYER,NAVY,DL,Nizaire Cromartie,So,72,285,2,,,
PLAYER,NAVY,LB,Walter Little,Jr,71,235,3,,,
PLAYER,NAVY,DL,Tobe Okafor,So,72,285,2,,,
PLAYER,NAVY,OL,Jake Hawk,Sr,73,295,4,,,
PLAYER,NAVY,WR,Chase Parrish,So,74,205,2,,,
PLAYER,NAVY,DL,Josh Webb,Jr,72,285,3,,,
PLAYER,NAVY,QB,Jacob Harrison,Jr,74,215,3,,,
PLAYER,NAVY,OL,Laurent Njiki,Sr,73,295,3,,,
PLAYER,NAVY,OL,Andrew Wood,Sr,73,295,5,,,
PLAYER,NAVY,OL,Steve Satchell,Sr,73,295,3,,,
PLAYER,NAVY,LB,Griffin Baumoel,So,71,235,2,,,
PLAYER,NAVY,CB,Noruwa Obanor,Jr,69,200,3,,,
PLAYER,NAVY,LB,Bryce Shaw,Fr,71,235,2,,,
PLAYER,NAVY,RB,Keoni Makekau,So,68,220,2,,,
PLAYER,NAVY,RB,Bryan Hammond,Sr,68,220,3,,,
PLAYER,NAVY,QB,Ben Glass,Fr,74,215,2,,,
PLAYER,NAVY,WR,Ryan Mitchell,So,74,205,2,,,
PLAYER,NAVY,S,Kerrick Jones,So,70,195,2,,,
PLAYER,NAVY,QB,Garret Lewis,Sr,74,215,3,,,
PLAYER,NAVY,QB,Malcolm Perry,Jr,74,215,3,,,
PLAYER,NAVY,WR,Aleksei Yaramus,Jr,74,205,3,,,
PLAYER,NAVY,LB,Taylor Heflin,Sr,71,235,4,,,
PLAYER,NEB,LB,Collin Miller,So,71,235,3,,,
PLAYER,NEB,DL,DaiShon Neal,Jr,72,285,4,,,
PLAYER,NEB,WR,Stanley Morgan,Sr,74,205,5,,,
PLAYER,NEB,S,JoJo Domann,So,70,195,3,,,
PLAYER,NEB,CB,Eric Lee,Jr,69,200,4,,,
PLAYER,NEB,TE,Kurt Rafdal,Fr,72,240,3,,,
PLAYER,NEB,S,Tre Neal,Sr,70,195,4,,,
PLAYER,NEB,OL,Brenden Jaimes,So,73,295,3,,,
PLAYER,NEB,OL,Cole Conrad,Sr,73,295,4,,,
PLAYER,NEB,OL,Matt Farniok,So,73,295,3,,,
PLAYER,NEB,K,Isaac Armstrong,Jr,67,180,5,,,
PLAYER,NEB,LB,Luke Gifford,Sr,71,235,4,,,
PLAYER,NEB,S,Deontai Williams,So,70,195,3,,,
PLAYER,NEB,OL,Broc Bando,Fr,73,295,3,,,
PLAYER,NEB,S,Marquel Dismuke,So,70,195,3,,,
PLAYER,NEB,QB,Adrian Martinez,Fr,74,215,5,,,
PLAYER,NEB,WR,Andre Hunt,Fr,74,205,3,,,
PLAYER,NEB,DL,Peyton Newell,Sr,72,285,4,,,
PLAYER,NEB,DL,Mick Stoltenberg,Sr,72,285,5,,,
PLAYER,NEB,WR,Mike Williams,Jr,74,205,4,,,
PLAYER,NEB,DL,Damion Daniels,Fr,72,285,3,,,
PLAYER,NEB,DL,Casey Rogers,Fr,72,285,3,,,
PLAYER,NEB,LB,Tyrin Ferguson,Jr,71,235,4,,,
PLAYER,NEB,CB,Braxton Clark,Fr,69,200,3,,,
PLAYER,NEB,TE,Jack Stoll,So,72,240,3,,,
PLAYER,NEB,DL,Ben Stille,So,72,285,3,,,
PLAYER,NEB,DL,Vaha Vainuku,Jr,72,285,4,,,
PLAYER,NEB,RB,Miles Jones,Fr,68,220,3,,,
PLAYER,NEB,RB,Wyatt Mazour,Jr,68,220,4,,,
PLAYER,NEB,DL,Khalil Davis,Jr,72,285,4,,,
PLAYER,NEB,QB,Andrew Bunch,So,74,215,3,,,
PLAYER,NEB,DL,Deontre Thomas,So,72,285,3,,,
PLAYER,NEB,OL,Tanner Farmer,Sr,73,295,4,,,
PLAYER,NEB,LB,Will Honas,Jr,71,235,4,,,
PLAYER,NEB,RB,Devine Ozigbo,Sr,68,220,4,,,
PLAYER,NEB,S,C.J. Smith,Fr,70,195,3,,,
PLAYER,NEB,CB,Cam Taylor,Fr,69,200,3,,,
PLAYER,NEB,LB,Mohamed Barry,Jr,71,235,4,,,
PLAYER,NEB,S,Cam'ron Jones,Fr,70,195,3,,,
PLAYER,NEB,DL,Freedom Akinmoladun,Sr,72,285,4,,,
PLAYER,NEB,OL,Will Farniok,Fr,73,295,3,,,
PLAYER,NEB,LB,Dedrick Young,Sr,71,235,5,,,
PLAYER,NEB,OL,Christian Gaylord,Jr,73,295,4,,,
PLAYER,NEB,WR,Jaevon McQuitty,Fr,74,205,3,,,
PLAYER,NEB,OL,Jerald Foster,Sr,73,295,5,,,
PLAYER,NEB,WR,Kade Warner,Fr,74,205,3,,,
PLAYER,NEB,TE,Austin Allen,Fr,72,240,3,,,
PLAYER,NEB,TE,Cameron Jurgens,Fr,72,240,3,,,
PLAYER,NEB,OL,Hunter Miller,Fr,73,295,3,,,
PLAYER,NEB,WR,Bryan Reimers,Sr,74,205,4,,,
PLAYER,NEB,WR,Jaron Woodyard,Jr,74,205,4,,,
PLAYER,NEB,OL,Boe Wilson,So,73,295,3,,,
PLAYER,NEB,WR,J.D. Spielman,So,74,205,4,,,
PLAYER,NEB,OL,Matt Sichterman,Fr,73,295,3,,,
PLAYER,NEB,OL,John Raridon,So,73,295,3,,,
PLAYER,NEB,LB,Breon Dixon,So,71,235,3,,,
PLAYER,NEB,K,Barret Pickering,Fr,67,180,3,,,
PLAYER,NEB,QB,Noah Vedral,So,74,215,3,,,
PLAYER,NEB,LB,Guy Thomas,Fr,71,235,3,,,
PLAYER,NEB,DL,Carlos Davis,Jr,72,285,4,,,
PLAYER,NEB,CB,Lamar Jackson,Jr,69,200,4,,,
PLAYER,NEB,S,Aaron Williams,Sr,70,195,4,,,
PLAYER,NEB,LB,Caleb Tannor,Fr,71,235,3,,,
PLAYER,NEB,WR,Justin McGriff,Fr,74,205,3,,,
PLAYER,NEB,S,Antonio Reed,Sr,70,195,4,,,
PLAYER,NEB,CB,Dicaprio Bootle,So,69,200,3,,,
PLAYER,NEB,RB,Maurice Washington,Fr,68,220,3,,,
PLAYER,NEB,LB,Alex Davis,Jr,71,235,4,,,
PLAYER,NEB,RB,Jaylin Bradley,So,68,220,3,,,
PLAYER,UNC,S,Myles Wolfolk,So,70,195,2,,,
PLAYER,UNC,WR,Thomas Jackson,Sr,74,205,4,,,
PLAYER,UNC,WR,Dazz Newsome,So,74,205,3,,,
PLAYER,UNC,CB,Tre Shaw,So,69,200,2,,,
PLAYER,UNC,OL,Nick Polino,Jr,73,295,4,,,
PLAYER,UNC,DL,Chris Collins,Fr,72,285,2,,,
PLAYER,UNC,DL,Malik Carney,Sr,72,285,5,,,
PLAYER,UNC,WR,Antoine Green,Fr,74,205,3,,,
PLAYER,UNC,DL,Tyler Powell,Sr,72,285,4,,,
PLAYER,UNC,DL,Tyrone Hopper,So,72,285,2,,,
PLAYER,UNC,CB,Greg Ross,So,69,200,2,,,
PLAYER,UNC,DL,Tomon Fox,So,72,285,3,,,
PLAYER,UNC,CB,Patrice Rene,Jr,69,200,4,,,
PLAYER,UNC,K,Freeman Jones,Sr,67,180,4,,,
PLAYER,UNC,S,DeAndre Hollins,Fr,70,195,2,,,
PLAYER,UNC,S,J.K. Britt,Sr,70,195,4,,,
PLAYER,UNC,RB,Michael Carter,So,68,220,3,,,
